재배유형,날짜,요일,추천작업,작업설명,이시기_주의사항
겨울(시설)재배,2027-05-21,금,예비저장,적정온도 12~18℃·습도 80~85%. 빛이 들지 않고 통풍 잘되는 서늘한 곳에 얇게 펴서 10~14일간 말려요.,"가뭄·장마 대비, 덩이줄기 비대기 물 관리 특히 중요(부족 시 비대 불량) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-05-22,토,예비저장,적정온도 12~18℃·습도 80~85%. 빛이 들지 않고 통풍 잘되는 서늘한 곳에 얇게 펴서 10~14일간 말려요.,"가뭄·장마 대비, 덩이줄기 비대기 물 관리 특히 중요(부족 시 비대 불량) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-05-23,일,예비저장,적정온도 12~18℃·습도 80~85%. 빛이 들지 않고 통풍 잘되는 서늘한 곳에 얇게 펴서 10~14일간 말려요.,"가뭄·장마 대비, 덩이줄기 비대기 물 관리 특히 중요(부족 시 비대 불량) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-05-24,월,예비저장,적정온도 12~18℃·습도 80~85%. 빛이 들지 않고 통풍 잘되는 서늘한 곳에 얇게 펴서 10~14일간 말려요.,"가뭄·장마 대비, 덩이줄기 비대기 물 관리 특히 중요(부족 시 비대 불량) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-05-25,화,예비저장,적정온도 12~18℃·습도 80~85%. 빛이 들지 않고 통풍 잘되는 서늘한 곳에 얇게 펴서 10~14일간 말려요.,"가뭄·장마 대비, 덩이줄기 비대기 물 관리 특히 중요(부족 시 비대 불량) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-05-26,수,예비저장,적정온도 12~18℃·습도 80~85%. 빛이 들지 않고 통풍 잘되는 서늘한 곳에 얇게 펴서 10~14일간 말려요.,"가뭄·장마 대비, 덩이줄기 비대기 물 관리 특히 중요(부족 시 비대 불량) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-05-27,목,예비저장,적정온도 12~18℃·습도 80~85%. 빛이 들지 않고 통풍 잘되는 서늘한 곳에 얇게 펴서 10~14일간 말려요.,"가뭄·장마 대비, 덩이줄기 비대기 물 관리 특히 중요(부족 시 비대 불량) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-05-28,금,예비저장,적정온도 12~18℃·습도 80~85%. 빛이 들지 않고 통풍 잘되는 서늘한 곳에 얇게 펴서 10~14일간 말려요.,"가뭄·장마 대비, 덩이줄기 비대기 물 관리 특히 중요(부족 시 비대 불량) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-05-29,토,예비저장,적정온도 12~18℃·습도 80~85%. 빛이 들지 않고 통풍 잘되는 서늘한 곳에 얇게 펴서 10~14일간 말려요.,"가뭄·장마 대비, 덩이줄기 비대기 물 관리 특히 중요(부족 시 비대 불량) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-05-30,일,예비저장,적정온도 12~18℃·습도 80~85%. 빛이 들지 않고 통풍 잘되는 서늘한 곳에 얇게 펴서 10~14일간 말려요.,"가뭄·장마 대비, 덩이줄기 비대기 물 관리 특히 중요(부족 시 비대 불량) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-05-31,월,예비저장,적정온도 12~18℃·습도 80~85%. 빛이 들지 않고 통풍 잘되는 서늘한 곳에 얇게 펴서 10~14일간 말려요.,"가뭄·장마 대비, 덩이줄기 비대기 물 관리 특히 중요(부족 시 비대 불량) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-01,화,예비저장,적정온도 12~18℃·습도 80~85%. 빛이 들지 않고 통풍 잘되는 서늘한 곳에 얇게 펴서 10~14일간 말려요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-02,수,예비저장,적정온도 12~18℃·습도 80~85%. 빛이 들지 않고 통풍 잘되는 서늘한 곳에 얇게 펴서 10~14일간 말려요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-03,목,예비저장,적정온도 12~18℃·습도 80~85%. 빛이 들지 않고 통풍 잘되는 서늘한 곳에 얇게 펴서 10~14일간 말려요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-04,금,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-05,토,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-06,일,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-07,월,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-08,화,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-09,수,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-10,목,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-11,금,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-12,토,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-13,일,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-14,월,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-15,화,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-16,수,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-17,목,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-18,금,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-19,토,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-20,일,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-21,월,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-22,화,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-23,수,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-24,목,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-25,금,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-26,토,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-27,일,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-28,월,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-29,화,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-06-30,수,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"장마철 배수 관리 필수, 역병·습해 주의(장기 침수 시 단시간에 부패 진행) / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-07-01,목,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"고온다습 장마 배수관리, 역병·무름병·습해 주의 / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-07-02,금,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"고온다습 장마 배수관리, 역병·무름병·습해 주의 / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
겨울(시설)재배,2027-07-03,토,본저장,적정온도 3~4℃(가공용 8~10℃)·습도 80~85% 유지. 장기 저장 시 4℃ 유지 및 주기적 환기가 필요해요.,"고온다습 장마 배수관리, 역병·무름병·습해 주의 / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
