서비스ID,서비스명,서비스분야,서비스목적요약,지원내용,선정기준,소관기관명,소관기관유형,부서명,사용자구분,신청기한,신청방법,접수기관,전화문의,상세조회URL,조회수,_매칭키워드
650000000326,제주특별자치도 농민수당 지원,농림축산어업,"○ (1인 경영체) 연 50만원,  (2인 경영체 이상) 구성원별 1인당 연 45만원","o 농민수당 지급대상 여부
   - 신청연도 1월1일 기준 3년 이상 계속하여 도내에 주소를 두고 실제 거주
   - 신청연도 1월1일 기준 2년 이상 계속하여 농업경영정보를 등록",,제주특별자치도,광역시도,친환경농업정책과,개인,2026.03.09~2026.03.31,방문신청,,친환경농업정책과/064-710-4092,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/650000000326,73747,"농업,농민"
650000001099,여성농업인 특수건강검진 지원,보건·의료,"근골격계, 심혈관계질환 등 여성농업인이 취약한 질환에 대한 건강검진 및 예방상담 지원","○ 검진비용 지원: 22만원 기준 자부담 2만원 내외
○ 검진항목(5영역 10항목) : 근골격계, 심혈관계, 골절·손상위험도, 폐활량, 농약중독
○ 예방교육(4항목) : 근골격계질환, 농약중독, 낙상에 의한 골절, 심혈관계질환",,제주특별자치도,광역시도,친환경농정과,개인,상시신청,기타 온라인신청||방문신청,,제주시 친환경농정과/064-728-3316,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/650000001099,179,농업
654000000012,농작물재해보험 농가부담금 지원,농림축산어업,농작물재해보험 보험료 농가 자부담금 지원(NH농협손해보험),농작물재해보험 보험료 농가 자부담금 지원(NH농협손해보험),,전북특별자치도,광역시도,스마트농산과,개인,상시신청,방문신청,,스마트농산과/063-280-2692,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/654000000012,315,"농가,농작물"
654000000013,농촌 찾아가는 왕진버스,농림축산어업,의료시설이 부족한 읍면 방문으로 의료 서비스 제공,"협약병원 의료진이 직접 해당 읍면을 방문하여 양·한방 진료, 안과 및 치과 검진, 물리치료, 질병관리 예방교육, 돋보기 지원 등을 제공",,전북특별자치도,광역시도,농촌사회활력과,개인,전년도 하반기 사업 수요 조사 실시,신청불필요,,전북특별자치도/063-280-4196,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/654000000013,375,농촌
654000000019,청년창업농 영농기반 임차지원,농림축산어업," 농지, 농산물 재배시설, 축사 등 임차료 일부 지원","○ 농지, 농산물 재배시설, 축사 등 임차료 일부 지원",,전북특별자치도,광역시도,농생명정책과,개인,2026. 1.  ~ 2026. 1. (연도별 상이),방문신청,,전북특별자치도 농생명정책과/063-280-4250,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/654000000019,103,"영농,농지"
654000000033,출산여성 농가도우미,임신·출산,본인부담금 10%의 금액으로 농가도우미 100일 간 이용 가능 ,"○ 영농·영어관련 작업(50일 이상), 가사작업 일부(50일 미만)

○ 1일 지원 기준 단가 90,000원의 90%(81,000원)지원 → 본인부담금 : 약 9,000 원

○ 출산(예정)일 기준으로 출산 전 30일 부터 출산 후 1년 이내 도우미 100일 간 이용 가능",,전북특별자치도,광역시도,농생명정책과,개인,상시신청,방문신청,,전북특별자치도 농생명정책과/063-280-4250,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/654000000033,115,"영농,농가"
654000000037,여성농업인 농작업 편의장비 지원,농림축산어업,"농작업 편의장비 10종* 중 택 1 지원(50만 원(자부담 20% 포함)/대 이내)
 ","○ 농작업 편의장비 10종* 중 택 1 지원(50만 원(자부담 20% 포함)/대 이내)
 
* 농작업대, 이동식충전분무기, 고추수확차, 충전운반차, 충전식예초기, 다용도파종기, 충전식자동전정가위, 소형관리기, 충전식 전기톱, 잡초제거기",,전북특별자치도,광역시도,농생명정책과,개인,접수기관 별 상이,방문신청,,전북특별자치도 농생명정책과/063-280-4250,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/654000000037,139,농업
654000000038,여성농업인 생생카드 지원,생활안정,"농협채움카드 포인트 130,000 원 지원, 전 업종 사용 가능","○  농협채움카드 포인트 130,000 원 지원, 전 업종 사용 가능

※ 의료 기관 및 유흥, 사행성 관련 업종 등 제외",,전북특별자치도,광역시도,농생명정책과,개인, 2026. 2. 2. ~ 3.6.,방문신청,,전북특별자치도 농생명정책과/063-280-4250,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/654000000038,200,농업
999000000027,농어가목돈마련 저축장려금,생활안정,목돈마련저축을 만기까지 유지하는 농어민에게 이자 외 저축 장려금 지급,"○ 저축기관이 저축금액에 대하여 지급하는 이자 외에 저축 장려금(0.9~4.8%)을 지급
    - 장려금 지급률은 다음과 같음
     ㆍ일반 농어민, 5년 : 1.5%
     ㆍ일반 농어민, 3년 : 0.9%
     ㆍ저소득농어민, 5년 : 4.8%
     ㆍ저소득농어민, 3년 : 3.0%","○ 지원대상과 동일

 - 농업인(임업인 포함), 어업인으로 「농어가목돈마련저축에 관한 법률 시행령」 제2조에 해당하는 사람 * 
  * 건강보험료 납부금액이 금융위원회가 정하는 금액 이하인 농어민 등",금융위원회,중앙행정기관,은행과,개인,상시신청,방문신청,"농업/축산업협동조합, 수산업협동조합, 산림조합",NH농협/1661-2100||Sh수협/1588-1515||산림조합/1544-4200,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/999000000027,66691,농업
999000000034,청년창업농장학금 지원,보육·교육,대학교에 재학 중인 3학년 이상(농식품인재 1학년 2학기 이상)에 장학금 지원,○ 매학기 등록금 전액과 학업장려금 250만원 지원,"○ 취창업계획서, 성적 등 서류 심사로 우선선발 대상자 선정 후 보증보험가입 완료 시 최종 선정",농림축산식품부,중앙행정기관,농촌사회서비스과,개인,농어촌희망재단 누리집에 별도 공지,기타 온라인신청,농어촌희망재단,한국농어촌희망재단/02-6958-9472,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/999000000034,4580,농촌
B27000100042,무료 소송대리 서비스(농업인·어업인),행정·안전,"농업인·어업인 대상으로 민사, 가사사건 등 지원","○ 사회·경제적 약자에 대한 법률구조서비스 제공으로 법률복지사증진

○ 무료 법률상담

○ 무료 소송대리",,대한법률구조공단,공공기관,구조사업부,개인,상시신청,기타 온라인신청||방문신청||직접입력,,(국번없이)132 법률상담 콜센타/132,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B27000100042,1456,농업
B27000100054,법문화교육서비스 제공,생활안정,법교육 전문강사들이 주도로 사회 각 계층을 대상으로 생활법률에 대한 교육프로그램지원 ,"대한법률구조공단 부설 법문화교육센터는 2011년 개소 이후 다문화가족, 북한이탈주민, 장애인, 농업인, 청소년 등 사회 각 계층을 대상으로 맞춤형·체험형 법교육을 제공해 온 전문기관입니다. 법률상담과 소송대리 경험을 바탕으로 전문 강사들이 생활법률을 쉽게 전달하며, 자립준비청년, 중장년층, 노인, 귀농·귀촌인, 재소자 등 다양한 대상에게 찾아가는 법교육을 운영하고 있습니다. 특히 청소년 법교육을 강화하고 온라인 플랫폼을 확대하여 접근성을 높이는 등 상시적인 법교육 체계를 마련해 국민에게 더 가까이 다가가는 기관이 되고자 합니다.",,대한법률구조공단,공공기관,구조사업부,개인,상시신청,기타 온라인신청,,법문화교육센터/054-432-6812,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B27000100054,446,"귀농,귀촌,농업"
B55214900001,농지규모화 지원,농림축산어업,비농업인 농지를 농업인에게 매도 또는 장기 임대,"○ 농지를 소유하고 있지만 직접 농사를 짓기 어려운 분들의 농지를 공사에서 임차하여 농업인에게 임대하는 사업

○ 농지소유자의 농지를 실거래가격으로 매입 또는 공사에서 장기 임차, 농업인 상호간의 농지를 교환할 때 차액에 대한 지원
 - 매입은 실거래가격 고려, 임차에 따른 비용은 임대료는 소유자에게 일시 지급

○ 매입 또는 임차 농지를 청년창업형후계농업인 매도 또는 장기 임대(5년~)
 - 매도시 13,000원/㎡(청년농은 38,500원/㎡)까지는 1% 이자율로 최대 30년까지 상환
 - 임대시 해당지역관행임차료 등 고려하여 연간 임대료 납부",,한국농어촌공사,공공기관,한국농어촌공사,개인,상시신청,기타 온라인신청||방문신청,,농지은행 고객상담/1577-7770,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55214900001,2188,"농업,농지"
B55214900002,농업인 노후생활 안정 지원,농림축산어업,소유농지를 담보로 노후생활안정자금을 매월 연금형식으로 제공,"○ 농지소유자의 농지를 담보로 하여 농지가격, 가입연령, 지급방식에 따라 매월 월지급금을 결정하여 최대 300만원 한도내에서 지급
 - 농지가격은 공시지가 100% 또는 감정평가 90% 중 선택하여 결정",,한국농어촌공사,공공기관,한국농어촌공사,개인,상시신청,기타 온라인신청||방문신청,,농지은행처/061-338-5906,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55214900002,1819,"농업,농지"
B55214900004,농지 임대 수탁 지원,농림축산어업,농지를 소유하고 있지만 직접 농사가 어려운 분들의 농지 임대,"○ 농지소유자의 농지를 농지은행에게 장기 임차(5년이상)
 - 해당지역 임차료 수준 협의 결정, 단,임대료에서 수수료 5%를 공제하고 소유자에게 임차료 지급하고, 사용대수탁수수료는 1회 10만원으로 소유자가 지급
   ('26년~: 농업인 소유농지 임대수탁 및 사용대수탁 수수료 면제)

○ 해당 농지를 청년농 등 농업인에게 장기 임대(5년이상)
 - 해당지역 임차료 수준 임대료 협의 결정",,한국농어촌공사,공공기관,농지사업부,개인,상시신청,기타 온라인신청||방문신청,,농지은행 고객상담/1577-7770,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55214900004,3000,"농업,농지"
B55214900005,농지 매입 비축 지원,농림축산어업,농업인 농지를 공사에서 감정평가가격으로 매입하여 타농업인에게 임대,"○ 농지소유자의 농지를 감정평가 가격으로 매입
 - 단 지역별 매입상한 단가 이내에서 매입(28,000원/㎡~130,000원/㎡ 이내)

○ 매입농지를 청년창업형후계농업인 등에게 장기 임대(5년이상)
 - 해당지역 관행임대차료 등을 고려하여 결정하고, 타작물 재배시 임대료 80% 감면",,한국농어촌공사,공공기관,농지사업부,개인,상시신청,기타 온라인신청||방문신청,,농지은행 고객상담/1577-7770,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55214900005,3115,"농업,농지"
B55214900006,해외농업개발(융자) 지원,농림축산어업,해외농업사업 개발사업자 대상으로 융자 지원,"○ 해외농업자원개발사업자의 현지 조기정착 및 기반마련을 위해 농축산물 생산에 필요한 영농비·농기계 구입비, 유통시설(건조·저장·가공시설 등) 및 운영자금 등을 융자 지원

○ 지원금리 및 상환방법
 - 연 금리 2.0%, 5년 거치 10년 상환, 단 곡물확보형 사업은 연 금리 1.5%로 지원
     [곡물확보형 사업으로 연금리 1.5%지원 양곡]
      : 국내 자급률이 낮은 주요 3대 곡물(밀, 콩, 옥수수)
      : 양곡관리법 및 동법 시행령에서 정의하는 곡류, 서류 등(두류, 조, 수수, 메밀, 참밀, 호밀, 보리, 귀리, 율무, 기장, 감자, 고구마, 카사바 등) * 쌀 제외

○ 지원한도
 - 전략 품목(밀, 콩, 옥수수, 카사바, 오일팜, 배추)에 한해서 기업 구분 없이 소요 사업비의 70%이내, 자부담 30%이상
 - 그 외 품목
   (공정거래위원회가 공시한 상호출자제한 기업집단, 이하 대기업) 융자신청 당해연도 지원대상 소요 사업비의 50% 이내, 자부담 50% 이상
   (대기업이 아닌 사업자) 융자신청 당해연도 지원대상 소요 사업비의 70% 이내, 자부담 30% 이상
 - 단, 융자금 지급일로부터 1년 이내 융자금 사용 완료 되어야 함
 - 우리 사업과 유사한 타기관 정책사업을 지원받은 것이 확인된 경우 타 정책사업 지원액을 차감한 나머지 소요액 이내 지원

○ 융자금 용도
 - 해외농업자원개발을 수행(유통망 포함)하는 데 필요한 사업권의 취득 및 영농 사업에 필요한 자금
  · 해외농업자원개발 생산에 필요한 영농비(종자, 비료, 농약, 사료 등 구입비)
 - 해외농업자원개발에 소요되는 시설의 설치 및 운영 자금
  · 시설 및 기계·장비 등의 설치, 매입, 임차 등 시설자금 및 운영자금
 - 해외농업자원개발을 수행하는 데 필요한 토지의 임차 및 매입자금
 - 해외농업자원개발을 통하여 생산되거나 확보된 해외농업자원의 저장·가공·유통·판매 등에 필요한 자금
  · 해외농업자원의 저장·가공·유통·판매 관련 시설 및 기계·장비 등의 설치, 매입, 임차 등 시설자금 및 운영자금
 - 단, 해외농업자원개발에 필요한 비용 중 인건비는 융자 지원대상에서 제외",,한국농어촌공사,공공기관,한국농어촌공사,법인/시설/단체,당해연도 사업추진에 따라 모집공고 변동,방문신청||직접입력,,글로벌사업처/061-338-6472||글로벌사업처/061-338-6473||글로벌사업처/061-338-6474,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55214900006,1168,"농업,영농"
B55252900233,농촌출신대학(원)생 학자금대출 제도,보육·교육,농어촌 출신 학부생 및 대학원생을 위한 무이자 학자금대출 지원,"○ 대출금액: 당해 학기 대학(기관)에서 통보한 등록금 전액(입학금, 수업료 등)
   ※ 생활비, 기숙사비 등은 대출금 대상에서 제외(단, 한국장학재단 일반/취업 후 상환 생활비 대출로 이용 가능)
○ 대출이율: 무이자
○ 대출횟수: 재학 대학(기관)의 정규학기 수 이내
○ 주관부처: 농림축산식품부 농촌사회서비스과
○ 시행주체: 한국장학재단 학자금대출실",,한국장학재단,공공기관,학자금대출실,개인,사전신청: 2026. 5. 22. ~ 2026. 6. 30. / 본신청: 2026. 7. 1. ~ 2026. 7. 28.,기타 온라인신청||직접입력,,한국장학재단 콜센터/1599-2000,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55252900233,195,농촌
